Entity,Code,Year,Corruption Perception Index - Transparency International (2018).x,Share of the population in extreme poverty.x,Corruption Perception Index - Transparency International (2018).y,Share of the population in extreme poverty.y,Oil production (TWh).x,HAQ Index (IHME (2017)).x,Gender Inequality Index (Human Development Report (2015)).x,GDP per capita (constant 2015 US$).x,freeexpr_bti.x,electfreefair_bti.x,"Foreign direct investment, net outflows (% of GDP).x","Foreign direct investment, net inflows (% of GDP).x",Birth rate - Sex: all - Age: all - Variant: estimates.x,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).x,Oil production (TWh).y,HAQ Index (IHME (2017)).y,Gender Inequality Index (Human Development Report (2015)).y,GDP per capita (constant 2015 US$).y,freeexpr_bti.y,electfreefair_bti.y,"Foreign direct investment, net outflows (% of GDP).y","Foreign direct investment, net inflows (% of GDP).y",Birth rate - Sex: all - Age: all - Variant: estimates.y,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).y
Congo,COG,1903,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1904,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1905,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1906,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1907,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1908,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1909,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1910,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1911,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1912,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1913,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1914,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1915,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1916,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1917,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1918,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1919,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1920,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1921,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1922,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1923,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1924,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1925,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1926,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1927,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1928,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1929,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1930,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1931,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1932,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1933,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1934,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1935,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1936,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1937,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1938,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1939,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1940,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1941,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1942,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1943,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1944,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1945,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1946,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1947,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1948,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1949,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Congo,COG,1950,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44.89799880981445,NA,0,NA,NA,NA,NA,NA,NA,NA,44.89799880981445,NA
Congo,COG,1951,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44.79999923706055,NA,0,NA,NA,NA,NA,NA,NA,NA,44.79999923706055,NA
Congo,COG,1952,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44.637001037597656,NA,0,NA,NA,NA,NA,NA,NA,NA,44.637001037597656,NA
Congo,COG,1953,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44.492000579833984,NA,0,NA,NA,NA,NA,NA,NA,NA,44.492000579833984,NA
Congo,COG,1954,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44.2599983215332,NA,0,NA,NA,NA,NA,NA,NA,NA,44.2599983215332,NA
Congo,COG,1955,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44.15599822998047,NA,0,NA,NA,NA,NA,NA,NA,NA,44.15599822998047,NA
Congo,COG,1956,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44.04100036621094,NA,0,NA,NA,NA,NA,NA,NA,NA,44.04100036621094,NA
Congo,COG,1957,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,43.845001220703125,NA,0,NA,NA,NA,NA,NA,NA,NA,43.845001220703125,NA
Congo,COG,1958,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,43.766998291015625,NA,0,NA,NA,NA,NA,NA,NA,NA,43.766998291015625,NA
Congo,COG,1959,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,43.59400177001953,NA,0,NA,NA,NA,NA,NA,NA,NA,43.59400177001953,NA
Congo,COG,1960,NA,NA,NA,NA,0.6047599911689758,NA,NA,1231.082763671875,NA,NA,NA,NA,43.35699844360352,NA,0.6047599911689758,NA,NA,1231.082763671875,NA,NA,NA,NA,43.35699844360352,NA
Congo,COG,1961,NA,NA,NA,NA,1.197890043258667,NA,NA,1302.091064453125,NA,NA,NA,NA,43.20800018310547,NA,1.197890043258667,NA,NA,1302.091064453125,NA,NA,NA,NA,43.20800018310547,NA
Congo,COG,1962,NA,NA,NA,NA,1.430490016937256,NA,NA,1336.37060546875,NA,NA,NA,NA,43.071998596191406,NA,1.430490016937256,NA,NA,1336.37060546875,NA,NA,NA,NA,43.071998596191406,NA
Congo,COG,1963,NA,NA,NA,NA,1.2676700353622437,NA,NA,1250.4774169921875,NA,NA,NA,NA,43.20199966430664,NA,1.2676700353622437,NA,NA,1250.4774169921875,NA,NA,NA,NA,43.20199966430664,NA
Congo,COG,1964,NA,NA,NA,NA,0.9652900099754332,NA,NA,1265.078857421875,NA,NA,NA,NA,43.2760009765625,NA,0.9652900099754332,NA,NA,1265.078857421875,NA,NA,NA,NA,43.2760009765625,NA
Congo,COG,1965,NA,NA,NA,NA,0.82573002576828,NA,NA,1277.4935302734375,NA,NA,NA,NA,43.457000732421875,NA,0.82573002576828,NA,NA,1277.4935302734375,NA,NA,NA,NA,43.457000732421875,NA
Congo,COG,1966,NA,NA,NA,NA,0.7210599780082703,NA,NA,1260.6026611328125,NA,NA,NA,NA,43.57099914550781,NA,0.7210599780082703,NA,NA,1260.6026611328125,NA,NA,NA,NA,43.57099914550781,NA
Congo,COG,1967,NA,NA,NA,NA,0.5814999938011169,NA,NA,1252.6956787109375,NA,NA,NA,NA,43.63800048828125,NA,0.5814999938011169,NA,NA,1252.6956787109375,NA,NA,NA,NA,43.63800048828125,NA
Congo,COG,1968,NA,NA,NA,NA,0.5000900030136108,NA,NA,1311.4993896484375,NA,NA,NA,NA,43.79100036621094,NA,0.5000900030136108,NA,NA,1311.4993896484375,NA,NA,NA,NA,43.79100036621094,NA
Congo,COG,1969,NA,NA,NA,NA,0.27911999821662903,NA,NA,1371.385498046875,NA,NA,NA,NA,43.85900115966797,NA,0.27911999821662903,NA,NA,1371.385498046875,NA,NA,NA,NA,43.85900115966797,NA
Congo,COG,1970,NA,NA,NA,NA,0.2209700047969818,NA,NA,1417.500244140625,NA,NA,NA,1.8548104763031008,43.95000076293945,NA,0.2209700047969818,NA,NA,1417.500244140625,NA,NA,NA,1.8548104763031008,43.95000076293945,NA
Congo,COG,1971,NA,NA,NA,NA,0.1628199964761734,NA,NA,1483.7913818359375,NA,NA,NA,15.118212699890137,44.165000915527344,NA,0.1628199964761734,NA,NA,1483.7913818359375,NA,NA,NA,15.118212699890137,44.165000915527344,NA
Congo,COG,1972,NA,NA,NA,NA,3.907680034637451,NA,NA,1565.1143798828125,NA,NA,NA,16.144378662109375,44.28400039672851,NA,3.907680034637451,NA,NA,1565.1143798828125,NA,NA,NA,16.144378662109375,44.28400039672851,NA
Congo,COG,1973,NA,NA,NA,NA,24.318330764770508,NA,NA,1644.6868896484375,NA,NA,NA,12.602095603942873,44.06800079345703,NA,24.318330764770508,NA,NA,1644.6868896484375,NA,NA,NA,12.602095603942873,44.06800079345703,NA
Congo,COG,1974,NA,NA,NA,NA,28.55164909362793,NA,NA,1722.7396240234375,NA,NA,NA,7.875432968139648,43.895999908447266,NA,28.55164909362793,NA,NA,1722.7396240234375,NA,NA,NA,7.875432968139648,43.895999908447266,NA
Congo,COG,1975,NA,NA,NA,NA,20.80607032775879,NA,NA,1802.0645751953125,NA,NA,NA,2.007553815841675,43.65999984741211,NA,20.80607032775879,NA,NA,1802.0645751953125,NA,NA,NA,2.007553815841675,43.65999984741211,NA
Congo,COG,1976,NA,NA,NA,NA,24.42300033569336,NA,NA,1766.0511474609375,NA,NA,NA,0.3154199421405792,43.26399993896485,NA,24.42300033569336,NA,NA,1766.0511474609375,NA,NA,NA,0.3154199421405792,43.26399993896485,NA
Congo,COG,1977,NA,NA,NA,NA,19.061569213867188,NA,NA,1561.684326171875,NA,NA,NA,0.25957411527633667,42.88800048828125,NA,19.061569213867188,NA,NA,1561.684326171875,NA,NA,NA,0.25957411527633667,42.88800048828125,NA
Congo,COG,1978,NA,NA,NA,NA,28.260900497436523,NA,NA,1613.3636474609375,NA,NA,0,0.46091780066490173,42.38100051879883,NA,28.260900497436523,NA,NA,1613.3636474609375,NA,NA,0,0.46091780066490173,42.38100051879883,NA
Congo,COG,1979,NA,NA,NA,NA,32.1220588684082,NA,NA,1720.86181640625,NA,NA,0,1.3749020099639893,41.91400146484375,NA,32.1220588684082,NA,NA,1720.86181640625,NA,NA,0,1.3749020099639893,41.91400146484375,NA
Congo,COG,1980,NA,NA,NA,NA,36.843841552734375,NA,NA,1966.21826171875,NA,NA,0,2.346836805343628,41.4739990234375,NA,36.843841552734375,NA,NA,1966.21826171875,NA,NA,0,2.346836805343628,41.4739990234375,NA
Congo,COG,1981,NA,NA,NA,NA,47.69462966918945,NA,NA,2246.087646484375,NA,NA,0.1210928037762642,1.547166347503662,41.17900085449219,NA,47.69462966918945,NA,NA,2246.087646484375,NA,NA,0.1210928037762642,1.547166347503662,41.17900085449219,NA
Congo,COG,1982,NA,NA,NA,NA,52.95138931274414,NA,NA,2696.219970703125,NA,NA,0.13857001066207886,1.6360563039779663,40.935001373291016,NA,52.95138931274414,NA,NA,2696.219970703125,NA,NA,0.13857001066207886,1.6360563039779663,40.935001373291016,NA
Congo,COG,1983,NA,NA,NA,NA,62.39495086669922,NA,NA,2772.30615234375,NA,NA,0.1641654670238495,2.673923969268799,40.79499816894531,NA,62.39495086669922,NA,NA,2772.30615234375,NA,NA,0.1641654670238495,2.673923969268799,40.79499816894531,NA
Congo,COG,1984,NA,NA,NA,NA,70.07074737548828,NA,NA,2881.739013671875,NA,NA,0.17109008133411407,1.5932185649871826,40.64899826049805,NA,70.07074737548828,NA,NA,2881.739013671875,NA,NA,0.17109008133411407,1.5932185649871826,40.64899826049805,NA
Congo,COG,1985,NA,NA,NA,NA,69.04730987548828,NA,NA,2768.125732421875,NA,NA,0.0699254497885704,0.5872476100921631,40.32699966430664,NA,69.04730987548828,NA,NA,2768.125732421875,NA,NA,0.0699254497885704,0.5872476100921631,40.32699966430664,NA
Congo,COG,1986,NA,NA,NA,NA,69.21012878417969,NA,NA,2507.33740234375,NA,NA,-0.00362305482849478,1.2134366035461426,40.040000915527344,NA,69.21012878417969,NA,NA,2507.33740234375,NA,NA,-0.00362305482849478,1.2134366035461426,40.040000915527344,NA
Congo,COG,1987,NA,NA,NA,NA,73.46671295166016,NA,NA,2443.87255859375,NA,NA,0.00348166120238602,1.8909318447113037,39.77000045776367,NA,73.46671295166016,NA,NA,2443.87255859375,NA,NA,0.00348166120238602,1.8909318447113037,39.77000045776367,NA
Congo,COG,1988,NA,NA,NA,NA,81.85193634033203,NA,NA,2420.00634765625,NA,NA,0.01396587211638689,0.4110773801803589,39.4640007019043,NA,81.85193634033203,NA,NA,2420.00634765625,NA,NA,0.01396587211638689,0.4110773801803589,39.4640007019043,NA
Congo,COG,1989,NA,NA,NA,NA,92.59806060791016,NA,NA,2416.118896484375,NA,NA,-0.01753436587750911,-0.2981768548488617,39.178001403808594,NA,92.59806060791016,NA,NA,2416.118896484375,NA,NA,-0.01753436587750911,-0.2981768548488617,39.178001403808594,NA
Congo,COG,1990,NA,NA,NA,NA,93.37727355957033,32.2,NA,2374.447509765625,NA,NA,0.13552497327327728,0.8057736754417419,38.84700012207031,469.32,93.37727355957033,32.2,NA,2374.447509765625,NA,NA,0.13552497327327728,0.8057736754417419,38.84700012207031,469.32
Congo,COG,1991,NA,NA,NA,NA,93.66802215576172,NA,NA,2365.50830078125,NA,NA,0.0480392761528492,1.20202898979187,38.70100021362305,460.52,93.66802215576172,NA,NA,2365.50830078125,NA,NA,0.0480392761528492,1.20202898979187,38.70100021362305,460.52
Congo,COG,1992,NA,NA,NA,NA,100.4599380493164,NA,NA,2361.36279296875,NA,NA,0.04118337109684944,0.09337963163852692,38.625999450683594,453.47,100.4599380493164,NA,NA,2361.36279296875,NA,NA,0.04118337109684944,0.09337963163852692,38.625999450683594,453.47
Congo,COG,1993,NA,NA,NA,NA,110.92694091796876,NA,NA,2274.349365234375,NA,NA,0.04205901548266411,10.65647792816162,38.426998138427734,452.64,110.92694091796876,NA,NA,2274.349365234375,NA,NA,0.04205901548266411,10.65647792816162,38.426998138427734,452.64
Congo,COG,1994,NA,NA,NA,NA,111.20606231689452,NA,NA,2090.2470703125,NA,NA,-0.05154390260577202,0.16898714005947113,38.3129997253418,460.08,111.20606231689452,NA,NA,2090.2470703125,NA,NA,-0.05154390260577202,0.16898714005947113,38.3129997253418,460.08
Congo,COG,1995,NA,NA,NA,NA,107.77520751953124,31.4,NA,2113.191650390625,NA,NA,-0.5017988681793213,5.3299560546875,38.17499923706055,463.1,107.77520751953124,31.4,NA,2113.191650390625,NA,NA,-0.5017988681793213,5.3299560546875,38.17499923706055,463.1
Congo,COG,1996,NA,NA,NA,NA,120.47516632080078,NA,NA,2141.927978515625,NA,NA,-0.4149418771266937,2.4571053981781006,38.22200012207031,467.68,120.47516632080078,NA,NA,2141.927978515625,NA,NA,-0.4149418771266937,2.4571053981781006,38.22200012207031,467.68
Congo,COG,1997,NA,NA,NA,NA,134.74517822265625,NA,NA,2068.066650390625,NA,NA,-5.376263618469238,-2.118241548538208,38.28300094604492,464.14,134.74517822265625,NA,NA,2068.066650390625,NA,NA,-5.376263618469238,-2.118241548538208,38.28300094604492,464.14
Congo,COG,1998,NA,NA,NA,NA,158.1563720703125,NA,NA,2084.040283203125,NA,NA,-10.801756858825684,-8.703069686889648,37.972999572753906,451.63,158.1563720703125,NA,NA,2084.040283203125,NA,NA,-10.801756858825684,-8.703069686889648,37.972999572753906,451.63
Congo,COG,1999,NA,NA,NA,NA,159.6448974609375,NA,NA,1972.2406005859375,NA,NA,-24.94459342956543,-2.9004344940185547,37.70500183105469,443.31,159.6448974609375,NA,NA,1972.2406005859375,NA,NA,-24.94459342956543,-2.9004344940185547,37.70500183105469,443.31
Congo,COG,2000,NA,NA,NA,NA,157.21275329589844,33.3,0.62300003,2061.287353515625,NA,NA,-8.053361892700195,-3.032841444015503,37.15800094604492,430.32,157.21275329589844,33.3,0.62300003,2061.287353515625,NA,NA,-8.053361892700195,-3.032841444015503,37.15800094604492,430.32
Congo,COG,2001,NA,NA,NA,NA,145.88966369628906,NA,NA,2079.48779296875,NA,NA,-7.390935897827148,-4.840026378631592,37.6150016784668,414.08,145.88966369628906,NA,NA,2079.48779296875,NA,NA,-7.390935897827148,-4.840026378631592,37.6150016784668,414.08
Congo,COG,2002,NA,NA,NA,NA,140.12759399414062,NA,NA,2114.034423828125,NA,NA,-4.212806701660156,6.5635786056518555,37.547000885009766,401.49,140.12759399414062,NA,NA,2114.034423828125,NA,NA,-4.212806701660156,6.5635786056518555,37.547000885009766,401.49
Congo,COG,2003,NA,NA,NA,NA,128.00389099121094,NA,NA,2070.836181640625,NA,NA,-2.907140731811523,6.266067028045654,37.26900100708008,399.72,128.00389099121094,NA,NA,2070.836181640625,NA,NA,-2.907140731811523,6.266067028045654,37.26900100708008,399.72
Congo,COG,2004,NA,NA,NA,NA,133.39854431152344,NA,NA,2079.62158203125,NA,NA,2.1786763668060303,1.8982125520706177,37.40299987792969,396.43,133.39854431152344,NA,NA,2079.62158203125,NA,NA,2.1786763668060303,1.8982125520706177,37.40299987792969,396.43
Congo,COG,2005,NA,NA,NA,NA,146.1580047607422,39.3,0.625,2171.443115234375,NA,NA,4.323683738708496,12.049844741821287,37.35900115966797,391.04,146.1580047607422,39.3,0.625,2171.443115234375,NA,NA,4.323683738708496,12.049844741821287,37.35900115966797,391.04
Congo,COG,2006,NA,NA,NA,NA,165.1391143798828,NA,NA,2268.244384765625,NA,NA,0,18.445980072021484,37.49800109863281,387.55,165.1391143798828,NA,NA,2268.244384765625,NA,NA,0,18.445980072021484,37.49800109863281,387.55
Congo,COG,2007,NA,NA,NA,NA,133.55975341796875,NA,NA,2046.6448974609375,5,3,-0.5159980654716492,16.216556549072266,37.66400146484375,384.99,133.55975341796875,NA,NA,2046.6448974609375,5,3,-0.5159980654716492,16.216556549072266,37.66400146484375,384.99
Congo,COG,2008,NA,NA,NA,NA,141.85995483398438,NA,NA,2102.29638671875,NA,NA,-0.7908254861831665,16.72100257873535,38.20899963378906,383.91,141.85995483398438,NA,NA,2102.29638671875,NA,NA,-0.7908254861831665,16.72100257873535,38.20899963378906,383.91
Congo,COG,2009,NA,NA,NA,NA,163.89842224121094,NA,NA,2271.131103515625,4,3,-0.9246187210083008,12.228886604309082,38.42499923706055,378.95,163.89842224121094,NA,NA,2271.131103515625,4,3,-0.9246187210083008,12.228886604309082,38.42499923706055,378.95
Congo,COG,2010,NA,NA,NA,NA,186.5655059814453,41.2,0.61699998,2421.708984375,NA,NA,4.509194850921631,11.57729434967041,38.858001708984375,374.73,186.5655059814453,41.2,0.61699998,2421.708984375,NA,NA,4.509194850921631,11.57729434967041,38.858001708984375,374.73
Congo,COG,2011,NA,NA,NA,NA,178.1521759033203,NA,0.61199999,2406.925537109375,4,3,0.6385021805763245,1.907834768295288,38.23199844360352,370.4,178.1521759033203,NA,0.61199999,2406.925537109375,4,3,0.6385021805763245,1.907834768295288,38.23199844360352,370.4
Equatorial Guinea,GNQ,1980,NA,NA,NA,NA,0,NA,NA,528.49005126953125,NA,NA,NA,NA,43.39899826049805,NA,0,NA,NA,528.49005126953125,NA,NA,NA,NA,43.39899826049805,NA
Equatorial Guinea,GNQ,1981,NA,NA,NA,NA,0,NA,NA,528.45123291015625,NA,NA,NA,-0.4900436401367187,43.505001068115234,NA,0,NA,NA,528.45123291015625,NA,NA,NA,-0.4900436401367187,43.505001068115234,NA
Equatorial Guinea,GNQ,1982,NA,NA,NA,NA,0,NA,NA,501.6285095214844,NA,NA,NA,1.015924096107483,43.630001068115234,NA,0,NA,NA,501.6285095214844,NA,NA,NA,1.015924096107483,43.630001068115234,NA
Equatorial Guinea,GNQ,1983,NA,NA,NA,NA,0,NA,NA,486.4504699707031,NA,NA,NA,1.1700522899627686,43.77299880981445,NA,0,NA,NA,486.4504699707031,NA,NA,NA,1.1700522899627686,43.77299880981445,NA
Equatorial Guinea,GNQ,1984,NA,NA,NA,NA,0,NA,NA,456.77105712890625,NA,NA,NA,4.31232213973999,45.24100112915039,NA,0,NA,NA,456.77105712890625,NA,NA,NA,4.31232213973999,45.24100112915039,NA
Equatorial Guinea,GNQ,1985,NA,NA,NA,NA,0,NA,NA,485.6025390625,NA,NA,NA,3.927972078323364,46.25899887084961,NA,0,NA,NA,485.6025390625,NA,NA,NA,3.927972078323364,46.25899887084961,NA
Equatorial Guinea,GNQ,1986,NA,NA,NA,NA,0,NA,NA,452.554443359375,NA,NA,NA,7.368396282196045,46.7869987487793,NA,0,NA,NA,452.554443359375,NA,NA,NA,7.368396282196045,46.7869987487793,NA
Equatorial Guinea,GNQ,1987,NA,NA,NA,NA,0,NA,NA,455.41363525390625,NA,NA,0,1.7997585535049438,46.930999755859375,NA,0,NA,NA,455.41363525390625,NA,NA,0,1.7997585535049438,46.930999755859375,NA
Equatorial Guinea,GNQ,1988,NA,NA,NA,NA,0,NA,NA,453.30712890625,NA,NA,0,0.4973408877849579,46.757999420166016,NA,0,NA,NA,453.30712890625,NA,NA,0,0.4973408877849579,46.757999420166016,NA
Equatorial Guinea,GNQ,1989,NA,NA,NA,NA,0,NA,NA,434.9104919433594,NA,NA,0,1.008609414100647,46.43899917602539,NA,0,NA,NA,434.9104919433594,NA,NA,0,1.008609414100647,46.43899917602539,NA
Equatorial Guinea,GNQ,1990,NA,NA,NA,NA,0,26.1,NA,414.45220947265625,NA,NA,0,9.8767728805542,46.03300094604492,411.32,0,26.1,NA,414.45220947265625,NA,NA,0,9.8767728805542,46.03300094604492,411.32
Equatorial Guinea,GNQ,1991,NA,NA,NA,NA,0.05850075930356979,NA,NA,397.2734375,NA,NA,0,37.26105499267578,45.625,406.88,0.05850075930356979,NA,NA,397.2734375,NA,NA,0,37.26105499267578,45.625,406.88
Equatorial Guinea,GNQ,1992,NA,NA,NA,NA,1.1551098823547363,NA,NA,518.04302978515625,NA,NA,0,4.467705249786377,45.20899963378906,399.54,1.1551098823547363,NA,NA,518.04302978515625,NA,NA,0,4.467705249786377,45.20899963378906,399.54
Equatorial Guinea,GNQ,1993,NA,NA,NA,NA,2.879884719848633,NA,NA,556.0926513671875,NA,NA,0,16.39251708984375,44.81100082397461,396.63,2.879884719848633,NA,NA,556.0926513671875,NA,NA,0,16.39251708984375,44.81100082397461,396.63
Equatorial Guinea,GNQ,1994,NA,NA,NA,NA,2.879884719848633,NA,NA,626.49432373046875,NA,NA,0,16.859477996826172,44.4119987487793,393.84,2.879884719848633,NA,NA,626.49432373046875,NA,NA,0,16.859477996826172,44.4119987487793,393.84
Equatorial Guinea,GNQ,1995,NA,NA,NA,NA,4.031838417053223,27.5,NA,709.86517333984375,NA,NA,0,89.475616455078125,43.85499954223633,392.8,4.031838417053223,27.5,NA,709.86517333984375,NA,NA,0,89.475616455078125,43.85499954223633,392.8
Equatorial Guinea,GNQ,1996,NA,NA,NA,NA,9.81843376159668,NA,NA,1138.7646484375,NA,NA,0,161.82374572753906,43.32699966430664,392.06,9.81843376159668,NA,NA,1138.7646484375,NA,NA,0,161.82374572753906,43.32699966430664,392.06
